0(0.128829, 0.014509, 0.440905)
0(0.353215, -0.101535, 0.662006)
0(0.19483, -0.27145, 0.491077)
0(-0.086377, -0.095403, 0.407163)
0(-0.774565, 0.247445, 0.093167)
0(-0.337795, 0.056838, 0.053146)
0(0.100821, 0.106035, -0.225805)
0(0.349696, -0.014544, -0.443386)
0(0.160469, -0.135575, -0.569806)
0(-0.559715, 0.425929, -0.237326)
0(-0.395346, 0.660029, 0.145356)
0(0.183203, 0.761996, -0.120543)
0(0.525346, 0.537241, 0.14961)
0(0.491302, 0.435968, 0.655629)
0(0.595434, 0.485958, 0.620968)
0(0.308625, 0.621723, 0.161251)
0(0.278268, 0.272934, 0.006066)
0(0.291997, 0.363316, 0.003241)
0(0.470602, 0.187935, 0.181867)
0(-0.278663, 0.075317, -0.107073)
0(-1.603311, 0.150993, -0.518931)
0(-2.157537, -0.034718, -0.31774)
0(-1.055447, -0.576599, 0.301852)
0(-0.217873, -0.813528, 0.489311)
0(-0.547974, -0.781657, -0.319184)
0(-0.673431, -0.880019, -1.400673)
0(0.480396, -1.375325, -0.373343)
0(0.49543, -0.476428, 0.435682)
0(1.020962, -0.209546, 1.123004)
0(1.306791, -0.165614, 0.735485)
0(0.764881, 0.140073, -0.5379)
0(0.273838, 0.015684, -1.183999)
0(0.0578, -0.390736, -0.836187)
0(-0.175523, -0.29055, 0.313476)
0(-0.166043, -0.162457, 0.644952)
0(-0.075043, -0.175276, 0.426622)
0(-0.465912, 0.074921, 0.072361)
0(-0.363213, 0.082695, -0.080901)
0(-0.48443, 0.269806, -0.118261)
0(-0.461586, 0.408747, -0.032184)
0(-0.431519, 0.413779, 0.070548)
0(-0.520958, 0.288304, 0.229552)
0(-0.576126, 0.368923, 0.241621)
0(-0.138805, 0.78342, 0.069428)
0(0.31831, 0.727153, -0.2031)
0(1.049236, 0.640335, 0.007233)
0(1.306505, 0.463762, 0.501283)
0(0.560797, 0.119184, 0.385431)
0(0.477604, 0.175978, -0.033068)
0(0.662323, 0.004185, -0.865514)
0(0.492546, 0.557022, -0.169179)
0(0.1235, 0.107435, 0.322935)
0(-0.092073, -0.366713, 0.288321)
0(-0.434802, -0.046492, 0.055417)
0(-0.083716, 0.031277, 0.457003)
0(0.379861, -0.016033, 0.285682)
0(-0.394075, 0.211313, -0.997458)
0(-1.496298, 0.274763, -0.842681)
0(-0.981899, -0.062576, -0.253836)
0(-1.022667, -0.399281, 0.35758)
0(-1.545986, -0.119682, -0.04208)
0(-0.782574, -0.848549, -0.545243)
0(0.685993, -1.193749, 0.173243)
0(0.044651, -0.880273, -0.49497)
0(0.018597, -0.662593, -0.161345)
0(1.581856, -0.528019, 1.077671)
0(1.405991, -0.554558, 0.662214)
0(0.58296, -0.450155, -0.73635)
0(0.207506, -0.085251, -0.569883)
0(1.115754, -0.563452, -0.328583)
0(0.063914, -0.142326, 0.42507)
0(-0.535602, -0.044649, 0.876693)
0(-0.524181, 0.021881, 0.187063)
0(-0.88349, 0.502029, -0.111822)
0(-0.400421, 0.689672, 0.079589)
0(0.043545, 0.762805, 0.139446)
0(-0.03229, 0.493972, -0.196817)
0(0.076286, 0.069755, -0.349955)
0(-0.550411, -0.172891, -0.515197)
0(-0.550812, 0.110126, -0.238811)
0(-0.83897, 0.768557, 0.102816)
0(0.108662, 0.646152, 0.789142)
0(0.452747, 0.459314, 0.434096)
0(0.097485, 0.86886, -0.643961)
0(0.445404, 1.352415, -0.416703)
0(1.432455, 0.292835, 0.654801)
0(1.523017, -0.104359, 1.194972)
0(1.180005, 0.087997, 0.816448)
0(0.685141, -0.221123, 0.1032)
0(-0.016988, -0.074802, -0.226788)
0(-0.108277, -0.103519, -0.335708)
0(-0.247456, -0.254166, -0.470901)
0(-1.217946, -0.036194, -0.490408)
0(-1.737236, -0.039545, -0.176456)
0(-1.434223, -0.132807, 0.037919)
0(-1.157234, -0.199852, 0.077559)
0(-0.768127, -0.568205, -0.327068)
0(-0.846813, -0.517622, -0.93515)
0(0.063808, -0.794697, -0.37972)
0(1.124138, -1.036759, 0.286793)
0(1.585831, -0.703629, 1.052551)
0(0.853619, -0.138142, 0.462353)
0(0.4039, -0.043273, -0.115668)
0(0.57855, -0.059174, -0.535118)
0(0.204908, -0.162313, -0.637897)
0(-0.228592, -0.340756, -0.40484)
0(-0.035313, -0.409136, 0.764003)
0(0.095144, -0.222216, 1.013571)
0(0.232969, 0.008913, 0.304934)
0(0.101854, 0.229616, -0.462163)
0(-0.140223, 0.122116, -0.401397)
0(-0.509552, 0.328115, -0.525371)
0(-0.196333, 0.313987, 0.129005)
0(-0.124535, 0.32407, 0.407839)
0(-0.219862, 0.295859, 0.034078)
0(-0.426744, 0.314833, -0.271061)
0(-0.155003, 0.34092, -0.229006)
0(0.136105, 0.244854, 0.019731)
0(0.135277, 0.235487, 0.168427)
0(-0.075567, 0.375377, 0.047739)
0(0.120817, 0.52732, -0.008159)
0(0.350739, 0.314987, 0.063371)
0(0.267391, 0.129695, 0.037951)
0(0.618788, 0.084101, 0.050977)
0(0.495378, 0.212465, 0.045094)
0(0.39466, 0.652575, 0.425075)
0(0.349861, -0.059284, 0.254946)
0(-0.013633, -0.189627, -0.02504)
0(0.137069, -0.207211, 0.30334)
0(0.414633, -0.28561, 0.32109)
0(0.165286, -0.229982, 0.186109)
0(-0.597794, -0.181309, -0.261607)
0(-1.719049, -0.090221, -0.693653)
0(-1.208229, -0.264571, -0.377604)
0(-1.521191, -0.768913, -0.570173)
0(0.700748, -1.031307, -0.80139)
0(0.890131, -0.285631, -1.444103)
0(1.25395, -0.022575, -0.723045)
0(1.188784, -0.066444, 0.567884)
0(0.922408, -0.168308, 0.877323)
0(0.258695, 0.01167, 0.90156)
0(-0.025384, -0.045056, 0.398635)
0(-0.278205, -0.050011, 0.444383)
0(-0.24457, -0.026556, 0.047552)
0(-0.057748, -0.010559, -0.448383)
0(-0.241684, 0.239883, -1.00596)
0(-0.19158, 0.546103, -0.113529)
0(0.294829, 0.297465, 0.345744)
0(0.28072, 0.246735, 0.172527)
0(0.233565, 0.196875, 0.110659)
0(-0.017598, -0.161376, -0.184847)
0(-0.069539, -0.032903, -0.118835)
0(-0.157361, 0.095624, 0.217559)
0(-0.032501, 0.073749, 0.16929)
0(0.070277, 0.060305, 0.279902)
0(0.056365, -0.028937, 0.154687)
0(-0.149321, -0.0769, -0.038179)
0(-0.199349, -0.074032, -0.126682)
0(-0.140165, 0.071393, -0.117809)
0(-0.162028, 0.089049, 0.155631)
0(-0.063864, -0.082345, 0.16118)
0(0.051573, -0.161516, 0.061863)
0(0.023599, -0.122491, -0.017764)
0(0.027029, -0.080986, -0.095422)
0(-0.061005, 0.114047, -0.19324)
0(-0.060468, 0.248751, -0.132848)
0(0.342668, -0.04961, -0.088249)
0(0.299875, -0.092379, -0.063432)
0(0.178479, -0.052109, -0.067177)
0(0.191247, 0.009638, -0.087191)
0(0.100316, -0.007179, 0.188391)
0(0.09266, 0.039039, 0.255946)
0(0.046868, 0.054678, 0.053377)
0(-0.007288, 0.096239, 0.009889)
0(-0.118085, 0.034772, 0.098227)
0(-0.079348, 0.015692, 0.023234)
0(-0.098946, 0.011149, 0.093574)
0(0.040401, 0.181699, 0.136054)
0(0.298388, -0.31881, -0.136802)
1(0.133064, -0.172948, 0.100562)
1(-0.13255, 0.036593, 0.070171)
1(-0.19839, -0.043762, -0.032261)
1(-0.236588, -0.107841, -0.124654)
1(-0.149637, -0.028986, -0.192331)
1(-0.030052, 0.002131, -0.120064)
1(-0.086831, -0.069003, -0.205045)
1(-0.001019, -0.044502, -0.03727)
1(0.008281, -0.003971, 0.00777)
1(0.098066, 0.031936, 0.115499)
1(0.009088, 0.009421, 0.171059)
1(-0.082677, 0.023216, 0.172543)
1(-0.118199, 0.028427, 0.092697)
1(0.013567, 0.175284, 0.103633)
1(0.190803, 0.197873, 0.205557)
1(0.237027, 0.171392, -0.023034)
1(0.151597, 0.108389, -0.020985)
1(0.589006, 0.252975, -0.21789)
1(0.274213, 0.066492, -0.105854)
1(0.402961, -0.03239, -0.225898)
1(0.078616, 0.059511, -0.093243)
1(-0.274033, 0.1269, 0.048875)
1(-0.410367, 0.218902, 0.166791)
1(-0.288442, 0.162717, 0.19894)
1(0.002291, 0.110156, 0.075698)
1(0.244282, 0.499121, -0.242231)
1(0.802811, 0.746145, -0.446465)
1(0.703226, 0.485121, -0.262115)
1(0.810623, 1.079567, -0.404863)
1(0.056395, 1.352169, 0.10537)
1(-0.836449, 1.98082, 0.396614)
1(-1.000698, 1.049988, 0.282277)
1(-3.130487, 0.104996, 1.835988)
1(-4.140289, -0.014168, 1.007246)
1(0.841919, -4.83433, -4.70752)
1(1.036453, -2.205693, -1.56216)
1(1.382347, -0.511086, 3.27082)
1(0.512096, -0.101404, 1.302814)
1(-0.002439, -0.044868, -0.188017)
1(-0.289322, -0.536181, -0.676953)
1(0.674006, -0.285935, -0.343841)
1(1.129353, -0.079128, 0.02118)
1(0.80845, -0.051502, 0.345085)
1(0.042046, -0.003713, 0.484772)
1(-0.174224, -0.041326, 0.044885)
1(-0.129988, -0.058021, -0.350453)
1(0.062444, -0.060888, -0.257303)
1(0.084801, -0.020219, -0.001061)
1(0.134219, 0.05498, 0.101442)
1(-0.142015, 0.05723, 0.148577)
1(-0.143054, -0.022778, -0.011488)
1(-0.296679, -0.048741, -0.147964)
1(-0.149179, -0.062355, -0.116106)
1(-0.009649, 0.013643, -0.027418)
1(0.051965, 0.043756, 0.047314)
1(-0.003426, 0.061856, 0.025568)
1(-0.002738, -0.043631, 0.051415)
1(-0.013207, 0.011923, 0.035079)
1(0.040832, 0.021789, 0.04111)
1(0.019411, 0.010801, -0.009062)
1(0.011521, -0.004907, -0.039227)
1(0.052405, 0.033758, -0.148103)
1(0.020329, -0.004767, -0.042113)
1(-0.158433, -0.010775, 0.076022)
1(-0.092005, -0.029578, 0.054784)
1(-0.037462, -0.005353, -0.034518)
1(-0.00662, -0.004846, -0.035066)
1(0.017061, -0.009586, -0.004944)
1(-0.036135, 0.057001, 0.03136)
1(0.000218, 0.065336, 0.009842)
1(-0.028239, 0.014677, 0.018468)
1(-0.105091, -0.022483, 0.066751)
1(-0.14918, -0.015421, 0.021764)
1(-0.041264, 0.053304, 0.02445)
1(0.059581, 0.063769, 0.04771)
1(0.097927, 0.066731, 0.044289)
1(-0.073315, 0.127143, -0.105502)
1(-0.145045, 0.153542, -0.199039)
1(-0.325378, 0.126962, -0.061337)
1(-0.246174, 0.07832, 0.067633)
1(-0.480629, 0.15776, 0.237643)
1(-0.229126, 0.131934, 0.344458)
1(-0.229603, 0.284309, 0.19108)
1(-0.38892, 0.444686, -0.037415)
1(-0.676445, 1.137794, 0.482927)
1(0.185268, 3.183956, 0.819729)
1(2.182188, 1.928085, -0.926809)
1(0.862001, -0.09938, -3.360447)
1(1.448248, -1.298698, 1.168268)
1(1.534655, -0.322906, 0.270586)
1(0.936157, -1.351948, -0.05509)
1(0.728298, -1.778658, 0.868434)
1(-0.607355, -1.014208, 0.494715)
1(-1.426138, -0.403193, 0.27652)
1(-1.428979, -0.445078, 0.028131)
1(-0.727762, -0.514411, -0.259441)
1(-0.080201, -0.439913, -0.675474)
1(0.211124, -0.351033, -0.105389)
1(0.170801, -0.175212, 0.479003)
1(-0.156798, -0.036442, 0.455054)
1(-0.08298, -0.036695, 0.137714)
1(0.090137, 0.038722, -0.236748)
1(0.128046, 0.036684, -0.203541)
1(0.338527, 0.059712, -0.177707)
1(0.363887, -0.084082, -0.079802)
1(-0.126233, -0.006732, -0.08007)
1(-0.271046, 0.010823, -0.043214)
1(-0.101829, 0.019045, -0.075933)
1(0.052806, -0.0151, -0.03346)
1(0.091501, -0.088689, 0.078803)
1(0.025436, -0.035454, 0.034704)
1(-0.02452, -0.03013, -0.047783)
1(-0.027121, -0.008761, -0.08573)
1(-0.075281, 0.099236, -0.129521)
1(0.040372, 0.056627, -0.051512)
1(0.029185, -0.047267, 0.185014)
1(-0.099588, 0.014194, 0.179687)
1(-0.165635, 0.120691, 0.269206)
0(-0.012492, -0.15654, 0.070271)
0(0.181252, -0.135166, 0.004632)
0(0.195596, 0.084679, -0.068034)
0(0.089015, -0.017638, 0.001579)
0(-0.244013, 0.072003, 0.049735)
0(-0.313001, -0.129555, -0.023767)
0(0.195269, -0.141808, 0.382024)
0(0.1, -0.065674, 0.084666)
0(0.469844, -0.270498, -0.480117)
0(-0.055283, 0.371003, 0.002763)
0(0.036863, 0.245467, -0.230124)
0(-0.305032, 0.658748, 0.085242)
0(-0.549504, 0.083359, 0.189109)
0(-0.096145, 0.058152, 0.220572)
0(-0.102781, 0.392132, -0.005725)
0(-0.057939, 0.249975, 0.071757)
0(-0.287928, 0.52891, 0.362597)
0(-0.358827, 0.057681, 0.458502)
0(-1.015446, 0.16815, 0.378758)
0(-0.739578, 0.013941, 0.164572)
0(-0.335255, -0.268525, 0.015739)
0(-0.645454, -0.358323, -0.561256)
0(-0.468586, -0.675063, -0.674041)
0(0.175877, -0.844691, -0.580418)
0(0.037228, -0.332354, -0.129653)
0(-0.050644, -0.241123, -0.00602)
0(0.154922, -0.263615, 0.072686)
0(0.906679, -0.476147, -0.186728)
0(0.896353, -0.407587, 0.245737)
0(0.200765, -0.196436, -0.010873)
0(-0.293911, 0.126453, -0.27867)
0(-0.061485, 0.123295, -0.347841)
0(0.376097, -0.05545, 0.052874)
0(0.276393, -0.000277, 0.456988)
0(-0.0981, 0.077332, 0.318013)
0(-0.273741, 0.252983, -0.029032)
0(-0.123653, 0.1496, -0.174148)
0(-0.223846, 0.222129, -0.185066)
0(-0.275778, 0.160885, 0.302186)
0(-0.256542, 0.206492, 0.337979)
0(0.076134, 0.200755, 0.277611)
0(-0.020887, 0.214312, -0.149231)
0(-0.114895, 0.393138, -0.302086)
0(0.092455, 0.621304, -0.011048)
0(0.363468, 0.636696, 0.18906)
0(0.265072, 0.301256, 0.100816)
0(0.829318, 0.803478, 0.126719)
0(0.307106, 0.134954, -0.000022)
0(0.230695, -0.154396, 0.153998)
0(-0.228408, 0.199873, 0.539909)
0(-0.216358, 0.202488, 0.537066)
0(0.282292, -0.065014, 0.205551)
0(0.541003, -0.339409, -0.326244)
0(-0.116186, -0.213568, -0.704907)
0(-1.202662, 0.118034, -0.215868)
0(-1.601107, 0.03743, 0.267971)
0(-0.623787, -0.162951, 0.186066)
0(-1.330303, -1.020766, -1.269674)
0(0.080128, -1.154448, -1.343399)
0(0.450375, -0.473261, 0.210302)
0(0.652653, -0.491363, 0.894255)
0(0.196033, 0.013373, 0.05853)
0(0.847561, 0.064326, -0.121323)
0(1.212332, -0.310429, -0.057398)
0(0.674722, -0.224321, -0.171236)
0(0.015261, -0.177629, -0.508343)
0(-0.154629, -0.110451, -0.243395)
0(-0.24754, 0.060566, 0.743983)
0(0.145053, 0.042939, 0.344557)
0(0.213771, 0.008126, 0.189174)
0(0.041017, -0.031042, -0.025151)
0(-0.514899, 0.165266, -0.108375)
0(-0.514687, 0.232318, 0.123283)
0(-0.394436, 0.252914, 0.030291)
0(-0.212603, 0.11726, 0.003029)
0(-0.173584, 0.099863, 0.575826)
0(-0.289673, 0.167579, 0.446294)
0(-0.090998, 0.153993, 0.078399)
0(-0.085501, 0.530568, -0.180169)
0(0.1215, 0.746176, -0.329609)
0(0.367571, 0.76103, -0.145527)
0(0.453012, 0.732578, 0.057058)
0(0.646931, 0.613335, 0.358732)
0(0.665125, 0.467051, 0.483024)
0(0.963448, -0.3547, 0.22745)
0(0.154544, 0.01243, 0.345354)
0(-0.346912, 0.019205, -0.108926)
0(-0.125223, -0.006222, -0.612761)
0(-0.347825, -0.220007, -0.776429)
0(-0.535342, -0.031342, -0.23787)
0(-1.238352, 0.024887, 0.137158)
0(-1.312244, -0.155104, 0.428054)
0(-0.468922, -0.531158, 0.292127)
0(-0.340523, -0.810421, -0.553016)
0(-0.230206, -1.419379, -0.587476)
0(-0.638779, -0.714348, 0.402534)
0(0.600262, -0.755453, 1.102205)
0(1.504463, -0.195776, 1.031345)
0(0.719263, 0.339915, -0.180436)
0(1.059632, 0.479225, -1.692163)
0(0.971762, -0.300074, -1.684067)
0(-0.124124, -0.500389, -0.269238)
0(-0.705531, -0.312294, 1.067122)
0(-0.072948, -0.173016, 1.038375)
0(0.104792, 0.037785, -0.085369)
0(-0.356678, 0.098621, -0.826916)
0(-1.011879, 0.226851, -0.784193)
0(-0.574444, 0.343378, 0.169944)
0(-0.150852, 0.157203, 0.30272)
0(-0.38847, 0.548373, 0.384974)
0(-0.127464, 0.275179, -0.106401)
0(0.245914, 0.457184, -0.206553)
0(0.905001, 0.220555, -0.210581)
0(-0.044819, 0.217728, -0.061534)
0(-0.239674, 0.670824, -0.14267)
0(-0.278559, 1.095984, -0.107193)
0(-0.009653, 1.187117, 0.460141)
0(0.706764, 0.671722, 1.8315)
0(1.305549, -0.175922, 1.384972)
0(0.807866, 0.18383, -0.121123)
0(0.370584, 0.071075, -0.525605)
0(0.364458, -0.236946, -1.466102)
0(-0.163059, -0.277088, -0.856255)
0(-0.238803, -0.376663, 0.420443)
0(-0.474384, -0.404345, 0.748815)
0(-1.029156, -0.126415, 0.185292)
0(-1.479334, 0.090824, -0.392456)
0(-1.522194, -0.229221, -0.497413)
0(-1.047958, -0.737356, -0.756512)
0(-0.294003, -1.214004, -0.322099)
0(0.090832, -1.028873, 0.976094)
0(0.611191, -0.435316, 1.043882)
0(0.779625, -0.108915, 0.307486)
0(1.305651, 0.118679, -0.534955)
0(1.113482, -0.671671, -1.636363)
0(-0.085283, -0.787111, -0.826338)
0(-0.776133, -0.441557, 0.457443)
0(0.888538, -0.661354, 1.177631)
0(1.025067, -0.203369, 0.769688)
0(0.035446, 0.256527, -0.326592)
